Date;Time;Common Name;Scientific Name;Flying;Sitting;Vessel;Cruise;Observers
2015/01/19;13:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;13:10:00;Tern Antarctic;Sterna vittata;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;13:40:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;13:40:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;14:10:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;14:30:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;14:30:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;15:00:00;Petrel Snow;Pagodroma nivea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;15:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;15:20:00;Penguin Adelie;Pygoscelis adeliae;7;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;15:20:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;15:40:00;Penguin Adelie;Pygoscelis adeliae;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;15:50:00;Penguin Adelie;Pygoscelis adeliae;6;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;16:00:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;16:10:00;Penguin Adelie;Pygoscelis adeliae;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;16:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;16:20:00;Penguin Adelie;Pygoscelis adeliae;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;16:40:00;Penguin Adelie;Pygoscelis adeliae;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;16:40:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;17:10:00;Penguin Adelie;Pygoscelis adeliae;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;17:20:00;Penguin Adelie;Pygoscelis adeliae;20;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/19;17:30:00;Penguin Adelie;Pygoscelis adeliae;5;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:20:00;Petrel Antarctic;Thalassoica antarctica;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:20:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:20:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:30:00;Penguin Emperor;Aptenodytes forsteri;0;5;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:30:00;Petrel Antarctic;Thalassoica antarctica;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:30:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/21;10:50:00;Storm-Petrel Wilson's;Oceanites oceanicus;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;11:30:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;11:50:00;Penguin Adelie;Pygoscelis adeliae;0;2;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:00:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:10:00;Petrel Antarctic;Thalassoica antarctica;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:20:00;Petrel Snow;Pagodroma nivea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:30:00;Petrel Antarctic;Thalassoica antarctica;5;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:30:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:40:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:40:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:50:00;Penguin Emperor;Aptenodytes forsteri;0;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;12:50:00;Petrel Antarctic;Thalassoica antarctica;24;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;13:00:00;Petrel Antarctic;Thalassoica antarctica;6;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;13:00:00;Petrel Snow;Pagodroma nivea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/01/29;13:10:00;Petrel Antarctic;Thalassoica antarctica;8;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/06;19:50:00;Tern Antarctic;Sterna vittata;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/06;20:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/06;20:10:00;Tern Antarctic;Sterna vittata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/06;20:20:00;Tern Antarctic;Sterna vittata;27;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;05:40:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;05:50:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;05:50:00;Petrel Snow;Pagodroma nivea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;05:50:00;Skua South Polar;Stercorarius maccormicki;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;06:00:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;06:00:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;06:20:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;06:30:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;06:40:00;Petrel Snow;Pagodroma nivea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;07:00:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;07:10:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;07:30:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;07:30:00;Petrel Snow;Pagodroma nivea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;07:50:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:00:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:10:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:20:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:20:00;Tern Antarctic;Sterna vittata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:30:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:40:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;08:40:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;09:10:00;Petrel Antarctic;Thalassoica antarctica;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;09:10:00;Petrel Snow;Pagodroma nivea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;09:10:00;Tern Antarctic;Sterna vittata;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;09:30:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;10:10:00;Petrel Blue;Halobaena caerulea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;10:20:00;Petrel Blue;Halobaena caerulea;85;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;10:50:00;Petrel Blue;Halobaena caerulea;40;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;11:00:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;11:10:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;11:20:00;Petrel Blue;Halobaena caerulea;20;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;11:30:00;Petrel Blue;Halobaena caerulea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;11:40:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;11:50:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;12:00:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;12:00:00;Petrel Blue;Halobaena caerulea;30;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;12:10:00;Petrel Blue;Halobaena caerulea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;12:20:00;Petrel Blue;Halobaena caerulea;32;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;12:30:00;Petrel Blue;Halobaena caerulea;2;3;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;12:40:00;Petrel Blue;Halobaena caerulea;6;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;13:00:00;Petrel Blue;Halobaena caerulea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;13:10:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;13:30:00;Petrel Blue;Halobaena caerulea;10;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;13:40:00;Petrel Blue;Halobaena caerulea;0;9;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;13:50:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;13:50:00;Petrel Blue;Halobaena caerulea;0;14;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;14:10:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;14:30:00;Petrel Blue;Halobaena caerulea;41;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;14:40:00;Petrel Blue;Halobaena caerulea;1;4;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;15:00:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;15:10:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;15:10:00;Petrel Blue;Halobaena caerulea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;15:30:00;Petrel Blue;Halobaena caerulea;4;2;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;15:40:00;Petrel Blue;Halobaena caerulea;18;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;15:50:00;Petrel Blue;Halobaena caerulea;2;11;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:00:00;Petrel Antarctic;Thalassoica antarctica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:00:00;Petrel Blue;Halobaena caerulea;14;8;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:10:00;Petrel Blue;Halobaena caerulea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:20:00;Petrel Blue;Halobaena caerulea;9;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:20:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:30:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:40:00;Petrel Blue;Halobaena caerulea;11;3;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;16:50:00;Petrel Blue;Halobaena caerulea;1;10;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;17:00:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;17:10:00;Petrel Blue;Halobaena caerulea;1;3;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/07;17:20:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;06:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;06:40:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;06:40:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:00:00;Petrel Blue;Halobaena caerulea;3;5;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:10:00;Petrel Blue;Halobaena caerulea;6;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:10:00;Petrel Kerguelen;Aphrodroma brevirostris;0;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:20:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:30:00;Petrel Blue;Halobaena caerulea;14;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:40:00;Petrel Blue;Halobaena caerulea;7;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:50:00;Petrel Blue;Halobaena caerulea;1;19;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;07:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:00:00;Petrel Blue;Halobaena caerulea;2;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:00:00;Petrel Kerguelen;Aphrodroma brevirostris;2;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:00:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:10:00;Petrel Blue;Halobaena caerulea;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:20:00;Albatross Black-browed;Thalassarche melanophris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:20:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:20:00;Petrel Blue;Halobaena caerulea;12;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:40:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;08:50:00;Petrel Blue;Halobaena caerulea;0;9;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:00:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:30:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:30:00;Petrel Kerguelen;Aphrodroma brevirostris;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:40:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:40:00;Petrel Blue;Halobaena caerulea;28;2;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:50:00;Petrel Blue;Halobaena caerulea;17;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;09:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;3;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;10:00:00;Petrel Blue;Halobaena caerulea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;10:10:00;Petrel Blue;Halobaena caerulea;21;4;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;10:20:00;Petrel Blue;Halobaena caerulea;61;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;10:30:00;Albatross Light-mantled;Phoebetria palpebrata;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;10:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;10:50:00;Petrel Blue;Halobaena caerulea;26;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;11:00:00;Petrel Blue;Halobaena caerulea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;11:10:00;Petrel Blue;Halobaena caerulea;16;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;11:30:00;Petrel Blue;Halobaena caerulea;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;11:50:00;Petrel Blue;Halobaena caerulea;5;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;11:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;12:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;12:20:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
